gene,k,pooled_effect,se_hk,ci_low,ci_high,p_hk,tau2,I2_percent,prediction_low,prediction_high,max_weight,studies,BH_q
GANAB,7,0.7736089619190862,0.3099927926228119,0.015083923880800043,1.5321339999573724,0.04680792334684629,0.0,0.0,0.015083923880800043,1.5321339999573724,0.27963695467389726,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CIPC,6,0.8833248845557665,0.33677306174439614,0.01762216930399474,1.7490275998075382,0.04693281315247969,0.0,0.0,0.01762216930399474,1.7490275998075382,0.30740915224528814,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
MIA3,4,1.4331046794166147,0.4401504762106646,0.032349422631120506,2.833859936202109,0.0472764053895129,0.0,0.0,0.032349422631120506,2.833859936202109,0.4075160952303695,GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
TMCC1,7,0.7794897273656007,0.314088236257405,0.01094349976213238,1.5480359549690692,0.0476918752514939,0.0,0.0,0.01094349976213238,1.5480359549690692,0.23798955737346084,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
DYRK2,7,0.7620112477681164,0.30896604466913896,0.0059985714658112865,1.5180239240704214,0.04869968846172657,0.0,0.0,0.0059985714658112865,1.5180239240704214,0.19434181767194822,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
IMPACT,7,0.7606727098701865,0.30856464067164613,0.005642233766443683,1.5157031859739294,0.04877435654641725,0.0,0.0,0.005642233766443683,1.5157031859739294,0.24625644093061272,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CD109,7,1.0988493699685178,0.4482890358935462,0.001925615302242667,2.195773124634793,0.04970919646166827,0.0,40.921488715330646,0.001925615302242667,2.195773124634793,0.26499880092400246,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PFKP,7,-0.7662538961864291,0.31427793844094576,-1.5352643083109916,0.002756515938133197,0.050599364787690546,0.0,0.0,-1.5352643083109916,0.002756515938133197,0.19404957764693848,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
DCAF5,7,0.7507577241366062,0.30892178878269677,-0.005146661912680539,1.506662110185893,0.05114492462494167,0.0,0.0,-0.005146661912680539,1.506662110185893,0.2862976721334691,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
TELO2,7,-0.7283534028193432,0.30080370732792666,-1.4643935591483928,0.007686753509706268,0.05176739223740657,0.0,0.0,-1.4643935591483928,0.007686753509706268,0.2617001135943402,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ALG2,7,0.7423271603282339,0.307069020672587,-0.009043665475001794,1.4936979861314694,0.05204267292341027,0.0,0.0,-0.009043665475001794,1.4936979861314694,0.19542229733517227,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
LRCH1,7,1.1421893035681459,0.4737515990538467,-0.01703909865559594,2.301417705791888,0.05250624352140803,0.609327528801766,43.59793789734878,-1.092108011017662,3.3764866181539537,0.2212558132853189,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
JAM3,7,0.9644112187504695,0.4014574317095766,-0.01791972862991953,1.9467421661308586,0.053129933128304344,0.36279505306668913,30.589439993632293,-0.8067931926437767,2.7356156301447156,0.22854625572596293,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PTTG1IP,7,0.7530559842905447,0.3144923709188842,-0.016479125205555722,1.522591093786645,0.05369490438604566,0.0,0.0,-0.016479125205555722,1.522591093786645,0.24029178806107454,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
EXT1,7,-0.7614385785598727,0.31831555270687184,-1.5403286768820816,0.017451519762336165,0.053872724666733936,0.0,0.0,-1.5403286768820816,0.017451519762336165,0.17224158100980394,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SLC38A2,7,0.9556441593659962,0.3998394112001017,-0.0227276344543631,1.9340159531863557,0.05402109201495389,0.3493393341783927,30.70423731875847,-0.7904480128124648,2.701736331544457,0.233617174481401,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
WDR48,7,0.7288930266972594,0.3055968396087613,-0.018875501813869877,1.4766615552083886,0.054385046097578896,0.0,0.0,-0.018875501813869877,1.4766615552083886,0.26058873545003536,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
MANSC1,7,0.7302774359137831,0.3063832165082902,-0.019415287552270177,1.4799701593798364,0.054504101209375565,0.0,0.0,-0.019415287552270177,1.4799701593798364,0.2807668619510678,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CYTH3,7,0.7734050267599916,0.3260746376401881,-0.024470868439589455,1.5712809219595725,0.05537952278772485,0.0,7.087875110920004,-0.024470868439589455,1.5712809219595725,0.2883504288461357,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SIPA1,7,-0.7905505886139568,0.33338648023645706,-1.606317918116055,0.025216740888141298,0.055424242253836076,0.08190411347917295,9.966323641279681,-1.8656632296296751,0.2845620524017616,0.26651457809778745,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
EPHX1,7,1.0014161223408218,0.42266204526049994,-0.03280064523627102,2.0356328899179146,0.05557324877409716,0.22508444134632738,33.55479767180793,-0.5533410504036336,2.5561732950852774,0.24150971705184338,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
DHX34,7,-0.7159146280366916,0.3025206511107301,-1.4561559944556326,0.024326738382249413,0.05578676320161729,0.0,0.0,-1.4561559944556326,0.024326738382249413,0.2744956113442933,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CABLES1,7,1.0154907239129816,0.4301511297968358,-0.03705117337029806,2.068032621196261,0.05622440253359973,0.4863905449306803,36.87966733674856,-0.9895150872118432,3.0204965350378066,0.22521990584935156,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CDK11B,7,-0.7269671394230062,0.3080843713289666,-1.480822438780405,0.02688815993439264,0.05631203058358425,0.0,0.0,-1.480822438780405,0.02688815993439264,0.27509996752786686,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PCYOX1L,7,0.7185024611862217,0.304616382044243,-0.026866974090743123,1.4638718964631865,0.05638316065083617,0.0,0.0,-0.026866974090743123,1.4638718964631865,0.24586656768743395,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
FOXP1,7,0.8072083367551016,0.3422738490772964,-0.030305600889142914,1.6447222743993462,0.05640955605231662,0.0,13.053004726586368,-0.030305600889142914,1.6447222743993462,0.2713983183940427,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SMYD4,7,0.8530892155363687,0.36259676032073823,-0.0341530944792211,1.7403315255519587,0.056846598342314564,0.19146588662355568,17.05916772377993,-0.5374421500963851,2.2436205811691226,0.2505021953567743,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
TMEM164,7,0.7208983277336984,0.3067779457190451,-0.02976026331614412,1.471556918783541,0.05706603002094755,0.0,0.0,-0.02976026331614412,1.471556918783541,0.2543627697844696,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
TCEANC2,6,0.8115741424050631,0.33193994046788894,-0.04170463908389188,1.664852923894018,0.05829796751746132,0.0,0.0,-0.04170463908389188,1.664852923894018,0.3054135263444927,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
GNS,5,1.606000052427212,0.6126092598166124,-0.09487592838946468,3.3068760332438885,0.05870241785379878,0.9190059866397572,52.48253422793875,-1.5526819879172555,4.76468209277168,0.29965407920820514,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
UBE4B,7,1.1937318353924309,0.5126734872124759,-0.06073499623560008,2.4481986670204616,0.05876568504470381,0.7116936788338738,47.4136292120786,-1.2218148579138859,3.6092785286987477,0.22358247918189872,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
RABL6,7,-0.727502824754722,0.3132055788770779,-1.4938892675537674,0.03888361804432339,0.0592243736516173,0.0,0.0,-1.4938892675537674,0.03888361804432339,0.2063278770715777,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SLC25A40,7,0.895393149355949,0.3855089678755136,-0.04791331286131417,1.8386996115732122,0.059235611610771656,0.12739655655021656,24.781471371398325,-0.390141125408205,2.180927424120103,0.2539952781135744,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
OSBPL2,7,0.7363697612629139,0.3172144444841563,-0.039826022299739194,1.5125655448255668,0.05933815898514541,0.0,0.0,-0.039826022299739194,1.5125655448255668,0.20921627564190406,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
COG5,7,0.7117315123738153,0.30683975321038626,-0.03907831615907953,1.46254134090671,0.059485254492346644,0.0,0.0,-0.03907831615907953,1.46254134090671,0.24345047042229268,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZIK1,5,1.0706186838245968,0.412340287081172,-0.07422148791777605,2.2154588555669696,0.06027330188313241,0.0,0.0,-0.07422148791777605,2.2154588555669696,0.2396704346833623,GSE193021;GSE226411;GSE55867;GSE255574;GSE310514,0.9998522961638839
SRSF4,7,-0.6971582205812571,0.3019771912322928,-1.436069788583028,0.04175334742051373,0.06038079962975954,0.0,0.0,-1.436069788583028,0.04175334742051373,0.24446227013271962,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SLC35C1,7,-0.6934852029401571,0.30087804456500766,-1.4297072559356017,0.04273685005528727,0.06069386061089677,0.0,0.0,-1.4297072559356017,0.04273685005528727,0.2392358802367335,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
MCCC1,7,0.697617263023274,0.3031782368215852,-0.04423315766470182,1.43946768371125,0.061015625708074665,0.0,0.0,-0.04423315766470182,1.43946768371125,0.26005626382155395,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZNF585B,5,1.1356611411976507,0.4407789623557339,-0.08813745130908912,2.3594597337043908,0.061555370472732025,0.16397303289291262,2.5995944437296563,-0.5261731743518681,2.7974954567471695,0.29257146819021984,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
SCD,5,1.9170404177572569,0.7447041364036086,-0.15058973658109176,3.9846705720956055,0.06170223758534021,1.603775601489382,61.33854052931712,-2.1619343445206822,5.9960151800351955,0.28463806669277036,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
DHX40,7,0.7114207478068126,0.310745008580362,-0.04894489637262334,1.4717863919862486,0.061994736428262615,0.0,0.0,-0.04894489637262334,1.4717863919862486,0.20906067584119914,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
THAP6,7,0.697503069462197,0.305101623561208,-0.04905370903329709,1.444059847957691,0.06227344642982031,0.0,0.0,-0.04905370903329709,1.444059847957691,0.2791490381066834,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
BICC1,7,0.6986579069552569,0.3071426607024801,-0.05289310950984283,1.4502089234203566,0.06325808410385363,0.0,0.0,-0.05289310950984283,1.4502089234203566,0.26789394618725,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
GPC4,7,0.9033492584096189,0.39713121928466233,-0.06839582851767678,1.8750943453369144,0.06325934536212718,0.1925018878480766,29.04880829398728,-0.5447080631860536,2.3514065800052912,0.25162158748484104,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SEMA4B,7,0.7220024218524805,0.3178597875307966,-0.05577245925905061,1.4997773029640116,0.06354114199517863,0.0,0.0,-0.05577245925905061,1.4997773029640116,0.21259383662744377,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PTGFRN,7,0.6935800469541105,0.3055268047665784,-0.0540171124716885,1.4411772063799093,0.06365792892031587,0.0,0.0,-0.0540171124716885,1.4411772063799093,0.25637646376050155,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CDC25B,7,0.7191872142738052,0.317133887884362,-0.05681145439012325,1.4951858829377336,0.06386282667436685,0.0,0.0,-0.05681145439012325,1.4951858829377336,0.17232402506891947,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
USP4,6,0.7648415875552181,0.32277673255031447,-0.064882418104661,1.5945655932150973,0.06398690769948417,0.0,0.0,-0.064882418104661,1.5945655932150973,0.27048698810237115,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
FBXO30,7,0.6860858660079182,0.3030939670208588,-0.05555835390596653,1.427730085921803,0.06422905535949953,0.0,0.0,-0.05555835390596653,1.427730085921803,0.25697294508753526,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
TAPBP,6,1.3776129631144813,0.5829664517684311,-0.12095000858680138,2.8761759348157643,0.06450171908971691,0.7485195935960623,47.16188124727301,-1.3041452001652931,4.059371126394256,0.20334824499166032,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
HGSNAT,5,1.1147485913615296,0.4405335542386303,-0.10836863897970206,2.3378658217027612,0.06463363729669584,0.24360852978583358,13.993227100722146,-0.7220714935437527,2.951568676266812,0.3336666194742755,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
ZNF668,7,-0.6822763369117477,0.3021212827962026,-1.4215404842688995,0.05698781044540402,0.06470029041217666,0.0,0.0,-1.4215404842688995,0.05698781044540402,0.22157658247694875,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PTPN9,7,0.682246225499272,0.3024725853410431,-0.05787752821818737,1.4223699792167315,0.06494274992545283,0.0,0.0,-0.05787752821818737,1.4223699792167315,0.2710573156519876,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
E2F6,7,0.7243965647396432,0.32184544178213687,-0.06313086099405885,1.5119239904733452,0.0653729613608572,0.0,6.236190284453118,-0.06313086099405885,1.5119239904733452,0.29061350083889553,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CDKN1B,7,0.6904409813062102,0.3091720140866691,-0.06607568400482278,1.4469576466172431,0.06697104525002509,0.0,0.0,-0.06607568400482278,1.4469576466172431,0.27245213682636804,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
HEPH,6,1.0975972124390205,0.4705137873452383,-0.1118969827270968,2.307091407605138,0.06698051576812707,0.4211809107543218,37.25354606734559,-0.9629837121087585,3.1581781369867996,0.2675801314740266,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
EXD2,7,0.6733493514444476,0.3016889952156024,-0.06485702630863066,1.4115557291975258,0.06708736552904494,0.0,0.0,-0.06485702630863066,1.4115557291975258,0.26943667309259134,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SECISBP2L,7,0.8044745076910915,0.36051675315104387,-0.07767820813050663,1.6866272235126898,0.06713202553882038,0.13835349051320128,14.878867476917145,-0.4630301293885224,2.0719791447707054,0.20344006697697237,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZNF510,5,0.8890842280614414,0.35662443277344597,-0.10106393270633218,1.879232388829215,0.06726420367706964,0.0,0.0,-0.10106393270633218,1.879232388829215,0.3470737353802021,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
ANKRD50,7,0.6839807088271808,0.30682885666385246,-0.06680245681686392,1.4347638744712254,0.06734064843595085,0.0,0.0,-0.06680245681686392,1.4347638744712254,0.28241770609735806,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
MASP2,4,-1.2492350407671524,0.4453296572738976,-2.6664727631917278,0.16800268165742294,0.06756137550703695,0.0,0.0,-2.6664727631917278,0.16800268165742294,0.30225123578214375,GSE193021;GSE181512;GSE226411;GSE55867,0.9998522961638839
CES2,5,0.9133874836662356,0.3671162776757253,-0.10589070852496596,1.9326656758574372,0.06762862678165323,0.0,0.0,-0.10589070852496596,1.9326656758574372,0.3355383764281256,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
FLYWCH1,7,-0.670159274392361,0.30119756923687946,-1.4071631760941417,0.06684462730941965,0.06773191172341268,0.0,0.0,-1.4071631760941417,0.06684462730941965,0.23703029558143426,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
TRIM5,7,0.6752434894704761,0.30360932190652096,-0.0676617584206809,1.418148737361633,0.06781850501347243,0.0,0.0,-0.0676617584206809,1.418148737361633,0.2750865894574201,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PCDHGB7,5,0.9714224838556651,0.3909621762679845,-0.11406253676105749,2.0569075044723877,0.06786870141441928,0.0,0.0,-0.11406253676105749,2.0569075044723877,0.2471404437754074,GSE193021;GSE181512;GSE226411;GSE288678;GSE255574,0.9998522961638839
CORO7,5,-1.1320879111545525,0.4559467319354412,-2.3979989832676387,0.13382316095853364,0.06799662885622579,0.14561730516637197,17.821298753939267,-2.7828584302133303,0.5186826079042253,0.29907874614651864,GSE193021;GSE181512;GSE55867;GSE255574;GSE310514,0.9998522961638839
FOXJ3,7,0.7894645906752725,0.3564704820116847,-0.08278725634248174,1.661716437693027,0.06870010645954819,0.17582974019644904,11.403741089983757,-0.5572285197886012,2.136157701139146,0.24886373258749733,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
BLOC1S6,7,1.1141228191910486,0.504221664745299,-0.11966314787827392,2.347908786260371,0.06918240150330991,0.8825038595691251,51.519275658938604,-1.4947297369443147,3.7229753753264117,0.18422130255133828,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SEC24D,7,0.6928042193886427,0.31372255226947743,-0.07484721173099174,1.460455650508277,0.06930208692718072,0.0,0.0,-0.07484721173099174,1.460455650508277,0.23839190805677132,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
XPC,7,0.8085333699860463,0.3662685841967319,-0.08769356938702955,1.7047603093591222,0.06938292126780554,0.11475300078044802,20.812120013806723,-0.4122419058523662,2.0293086458244587,0.2442750038479455,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
NT5DC1,7,0.7359804939173012,0.33408344335198253,-0.08149224289198709,1.5534532307265896,0.06981462071121096,0.0,0.38182231452311166,-0.08149224289198709,1.5534532307265896,0.20616861943789125,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
FBXW11,7,0.6801226608266865,0.3088067787909868,-0.07550030591088497,1.435745627564258,0.06986874709887898,0.0,0.0,-0.07550030591088497,1.435745627564258,0.21950079274830786,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
MCFD2,7,0.6658278415100236,0.3025091573772323,-0.07438540075620759,1.406041083776255,0.07000402938426276,0.0,0.0,-0.07438540075620759,1.406041083776255,0.26074942903047543,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PPP1R3C,7,0.8066223371816289,0.36761571903414203,-0.0929009223901961,1.706145596753454,0.0706646388882994,0.19638592449528428,22.943337033491325,-0.602270412894664,2.2155150872579217,0.24743497805771564,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PCMTD1,7,0.6902096139081579,0.3155600540797716,-0.08193802216758572,1.4623572499839015,0.07134442386659823,0.0,0.0,-0.08193802216758572,1.4623572499839015,0.18768812823799846,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
STAT3,7,1.2678544540156076,0.5801360827888518,-0.15168740223725852,2.6873963102684737,0.07152260362492041,1.2082167402078219,53.55331851788934,-1.7733868939716628,4.309095802002878,0.18634064114577306,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
EIF4EBP2,7,0.8790962908944406,0.4030727331194163,-0.10718715664885647,1.8653797384377377,0.07196335469173006,0.08136839743281993,24.228327730892897,-0.32918279922791527,2.0873753810167965,0.22741443135048642,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
WWTR1,7,0.6637681499467449,0.3053065104489908,-0.08328996870260907,1.4108262685960988,0.07264955903054135,0.0,0.0,-0.08328996870260907,1.4108262685960988,0.2568176445908411,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CNOT6L,7,0.6755089149190048,0.3108685737541848,-0.085159082348647,1.4361769121866566,0.07276301123171733,0.0,0.0,-0.085159082348647,1.4361769121866566,0.20908046163828808,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZDHHC5,7,0.6515371227401349,0.29998798880732597,-0.08250704227365835,1.385581287753928,0.07287301037054818,0.0,0.0,-0.08250704227365835,1.385581287753928,0.2651742632358424,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
TSEN2,7,-0.6776685880005213,0.3122457896898189,-1.441706511262662,0.08636933526161927,0.07303122210581775,0.0,0.0,-1.441706511262662,0.08636933526161927,0.18959450867609678,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
TGOLN2,7,0.6839108258543545,0.3158958058492946,-0.08905836520527788,1.4568800169139868,0.07356876297423201,0.0259881728807317,0.0,-0.18389236305856627,1.5517140147672752,0.2776245584733621,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
GBP2,7,0.679552746301168,0.31420910129431295,-0.08928922739349954,1.4483947199958356,0.07379729591989063,0.0,0.0,-0.08928922739349954,1.4483947199958356,0.1946653578693531,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CDC14B,7,0.7030687228064193,0.3250897658515505,-0.09239727794168595,1.4985347235545246,0.07380233144169099,0.0,7.566540529414391,-0.09239727794168595,1.4985347235545246,0.2778449650837944,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
IFT172,5,1.3763957742851625,0.5726480833256606,-0.21353019366526627,2.966321742235591,0.07406960711050475,0.7683457304634227,48.781217287097846,-1.5306251953744152,4.28341674394474,0.2976245695155586,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
SEPHS2,7,0.8087947396183165,0.37485582358466274,-0.10844441758170631,1.7260338968183393,0.07432100489866522,0.0,20.339585538405725,-0.10844441758170631,1.7260338968183393,0.19844639900457134,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SSX2IP,7,0.682351693334302,0.31637521575662636,-0.09179057150913672,1.4564939581777407,0.07440675948356759,0.0,0.0,-0.09179057150913672,1.4564939581777407,0.2119281272732854,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CYBRD1,7,0.8194402894933975,0.3805926494290751,-0.11183637485327269,1.7507169538400678,0.07478932458788498,0.0,29.691284824278384,-0.11183637485327269,1.7507169538400678,0.297077227275647,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CENPX,4,-1.125958985357766,0.4195813659997555,-2.461254153349579,0.20933618263404696,0.07482411505199629,0.0,0.0,-2.461254153349579,0.20933618263404696,0.3833487489986387,GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
SASH1,7,1.795747187454119,0.8360852476324169,-0.25007971354512626,3.8415740884533642,0.0753343001180913,3.4483085808284417,74.06609006209025,-3.1873977320394236,6.778892106947662,0.18267740569762855,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
NCSTN,7,0.9315974772435089,0.4337748364977817,-0.12981131091138876,1.9930062653984066,0.07535008294217467,0.5143671392283098,40.643399086715746,-1.119328876116233,2.9825238306032507,0.21987680651859043,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
COL14A1,7,0.6849270558264882,0.31922305812139895,-0.09618362824950533,1.4660377399024815,0.07556318293670508,0.04762571212048156,0.0,-0.2612690248345467,1.6311231364875232,0.2618394608436437,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PRRC1,7,0.6592814536197671,0.3075363740956189,-0.09323294481295852,1.4117958520524927,0.07575698274058278,0.0,0.0,-0.09323294481295852,1.4117958520524927,0.2460627794574741,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
GSR,7,0.6594714200040325,0.30798242462630776,-0.09413442475844525,1.4130772647665102,0.0760176691449994,0.0,0.0,-0.09413442475844525,1.4130772647665102,0.25658337349506555,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
STAT4,5,0.8617179707933654,0.3622977549100679,-0.14418185745084233,1.867617799037573,0.07611501927334338,0.0,0.0,-0.14418185745084233,1.867617799037573,0.37113206204676924,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
SNX12,7,0.6735234531962356,0.31507324818273974,-0.0974330117608535,1.4444799181533248,0.07639550330443055,0.0,0.0,-0.0974330117608535,1.4444799181533248,0.20584103473668203,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SIPA1L1,7,1.1768401696849424,0.5527334447043178,-0.17564984668624084,2.529330186056126,0.07730243123183621,0.9140475644356068,53.931237218134775,-1.5253769133171953,3.87905725268708,0.21227857528686697,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
